Customer ID,Avg Days After Last Visit,Avg Money Spent on Ticket,Avg People Appeared With,Snacks Preferred,Loyalty Points,Membership Subscription,Willingness to Suggest Friends,Season,Total Visits Last 6 Months,Total Money Spent per Visit,Avg Money Spent per Visit,Distance Theatre from Residence
101864,44,3,0,Popcorn,19,Platinum,4,Non-holiday,13,19.56,1.504499653872779,5.6
474478,56,10,3,Popcorn,0,None,6,Non-holiday,10,13.66,1.3658634136586343,5.1
626164,4,5,0,Nachos,97,Gold,2,Non-holiday,4,18.34,4.583854036490877,7.2
334514,35,3,2,Nachos,9,None,9,Non-holiday,2,20.31,10.149925037481259,4.2
590232,7,10,2,Popcorn,34,Silver,8,Non-holiday,15,23.51,1.5672288514099062,0.9
830811,46,10,2,Popcorn,54,Silver,3,Non-holiday,10,19.59,1.9588041195880412,5.5
446551,16,5,1,Nachos,84,None,10,Holiday,13,22.66,1.7429428505499578,7.3
148138,41,3,2,Nachos,52,Silver,6,Non-holiday,11,16.02,1.4562312517043905,3.8
838878,1,5,1,Popcorn,27,None,8,Holiday,10,22.66,2.2657734226577344,5.7
710174,53,3,2,Hotdog,68,None,2,Non-holiday,11,18.5,1.6816653031542588,4.4
727200,34,5,4,Popcorn,42,None,8,Holiday,8,18.29,2.2859642544681917,4.8
632811,28,3,2,Popcorn,32,None,2,Non-holiday,14,23.54,1.6813084779658596,2.7
179398,4,3,2,None,87,None,2,Non-holiday,8,21.38,2.6721659792525934,8.4
986896,1,10,3,Nachos,68,Platinum,3,Non-holiday,9,13.69,1.5209421175424953,3.4
301598,38,3,0,Popcorn,17,None,5,Non-holiday,11,6.88,0.6253976911189892,4.9
191476,13,10,3,Popcorn,78,None,3,Non-holiday,12,19.16,1.5965336221981503,6.8
806286,9,5,3,Popcorn,2,None,5,Non-holiday,10,18.12,1.8118188181181885,1.0
317750,55,3,2,Nachos,57,None,9,Non-holiday,8,22.88,2.8596425446819147,1.5
837573,48,10,2,Popcorn,30,Silver,8,Non-holiday,11,14.64,1.3307881101718027,5.7
832615,32,5,1,Popcorn,12,Gold,5,Holiday,8,24.56,3.069616297962755,4.6
189146,31,5,3,Popcorn,68,None,3,Non-holiday,10,23.16,2.3157684231576843,4.7
939040,57,5,2,Nachos,49,Silver,3,Non-holiday,7,9.28,1.3255249250107126,4.5
567378,21,10,3,Nachos,44,None,9,Non-holiday,11,18.81,1.7098445595854923,9.3
955058,17,5,1,Popcorn,57,None,7,Non-holiday,10,27.45,2.7447255274472555,5.2
767237,44,10,2,Hotdog,3,Gold,10,Non-holiday,5,18.59,3.7172565486902616,5.7
981977,43,10,3,Nachos,85,None,9,Non-holiday,7,25.38,3.625196400514212,4.3
565140,27,3,1,Nachos,43,None,8,Non-holiday,6,13.88,2.312947842026329,4.9
658975,18,3,3,Hotdog,3,None,5,Non-holiday,17,14.21,0.8358331862831598,7.7
543858,11,5,1,Popcorn,16,Silver,4,Non-holiday,9,18.09,2.0097766914787245,1.3
272858,52,5,1,Hotdog,35,Gold,7,Non-holiday,8,22.76,2.8446444194475693,7.1
761563,41,3,2,Hotdog,43,Silver,3,Non-holiday,11,16.8,1.527133896918462,6.2
673245,26,10,3,Popcorn,41,Gold,2,Non-holiday,8,24.15,3.0183727034120733,3.0
754141,16,5,2,Popcorn,41,Platinum,3,Non-holiday,12,18.44,1.5365386217815185,3.8
430832,29,3,3,Hotdog,97,None,9,Non-holiday,7,13.77,1.9668618768747321,4.9
268395,14,3,1,Popcorn,68,Gold,1,Non-holiday,14,10.15,0.7249482179844298,7.1
801518,52,10,3,Popcorn,37,Silver,7,Non-holiday,11,18.82,1.7107535678574677,6.0
912734,50,10,3,Hotdog,58,Silver,9,Non-holiday,12,17.14,1.4282143154737106,4.4
759722,57,5,3,Nachos,14,None,4,Non-holiday,12,15.01,1.2507291059078411,5.6
790164,57,5,1,Hotdog,55,Silver,5,Holiday,8,29.26,3.657042869641295,10.3
849287,28,3,2,Popcorn,2,None,8,Non-holiday,10,25.02,2.5017498250174985,6.3
860088,37,10,2,Nachos,66,Gold,7,Holiday,10,13.7,1.36986301369863,5.4
200277,30,5,2,Hotdog,91,None,5,Non-holiday,7,26.52,3.788030281388373,2.8
666034,25,3,2,Popcorn,73,None,1,Holiday,8,19.85,2.480939882514686,6.3
949388,15,5,3,Popcorn,80,None,1,Non-holiday,10,20.36,2.0357964203579644,6.3
349664,37,3,1,Popcorn,60,None,5,Non-holiday,15,27.57,1.837877474835011,7.5
116397,19,3,3,Nachos,54,Silver,5,Holiday,11,35.53,3.229706390328152,5.1
546834,52,3,3,None,22,Gold,1,Holiday,12,19.77,1.6473627197733522,3.8
865786,4,3,2,Popcorn,13,None,5,Non-holiday,14,13.83,0.9877865866723806,4.2
176756,36,3,2,Popcorn,25,Gold,2,Holiday,13,18.03,1.3868163987385587,5.1
523429,36,3,3,None,96,Platinum,10,Non-holiday,14,19.69,1.4063281194200417,6.1
148624,50,5,3,Popcorn,13,None,6,Non-holiday,13,17.55,1.3498961618337053,4.7
569845,19,5,2,Hotdog,59,None,7,Non-holiday,9,16.36,1.8175758249083436,6.7
650679,50,3,2,Hotdog,81,Platinum,6,Holiday,14,25.93,1.8520105706735235,5.1
735965,49,3,2,Nachos,92,None,7,Holiday,15,28.31,1.8872075194987001,4.8
625616,8,3,1,Hotdog,32,Silver,10,Holiday,9,24.88,2.7641373180757696,6.7
615032,26,5,3,Nachos,92,None,1,Holiday,11,27.29,2.4806835742205253,7.4
948600,41,3,2,Popcorn,18,Silver,2,Non-holiday,10,22.98,2.2977702229777024,1.0
546860,4,3,1,Popcorn,55,None,8,Non-holiday,8,15.46,1.9322584676915389,6.2
528658,25,3,2,Popcorn,88,Gold,10,Non-holiday,7,16.46,2.3510927010427083,4.5
715068,53,3,5,Popcorn,60,None,5,Non-holiday,7,12.3,1.75689187258963,8.3
322228,31,5,1,Hotdog,25,Gold,3,Non-holiday,3,20.13,6.707764078640453,5.6
242146,30,5,1,Popcorn,88,Silver,10,Non-holiday,8,20.13,2.5159355080614922,3.6
873333,9,5,3,Popcorn,32,None,6,Non-holiday,10,17.91,1.7908209179082093,5.3
237569,57,3,0,Nachos,72,None,2,Non-holiday,13,18.69,1.4375817244827322,4.6
470528,44,5,3,Popcorn,34,Gold,1,Non-holiday,11,18.91,1.7189346423052452,8.5
652673,29,5,1,Hotdog,62,None,10,Holiday,9,24.22,2.690812131985335,7.0
699856,43,5,3,Nachos,84,None,10,Non-holiday,10,19.53,1.9528047195280474,7.8
203733,33,10,3,Popcorn,79,None,7,Non-holiday,7,18.6,2.656763319525782,5.6
741102,15,10,0,Popcorn,3,None,8,Non-holiday,12,27.44,2.2864761269894176,6.3
947426,34,5,1,Popcorn,87,None,4,Holiday,12,19.25,1.6040329972502292,3.6
675870,13,5,3,Popcorn,100,None,3,Holiday,8,13.74,1.7172853393325835,5.6
947402,51,5,2,Hotdog,0,None,10,Holiday,14,23.68,1.6913077637311622,9.6
840689,58,10,3,Popcorn,85,Silver,1,Non-holiday,13,23.38,1.7983232059072378,3.7
562302,7,5,3,Popcorn,45,None,2,Holiday,7,19.73,2.8181688330238535,7.5
428521,41,5,3,Hotdog,87,None,6,Non-holiday,11,23.46,2.1325334060539953,6.2
232523,23,5,1,Popcorn,58,None,7,Non-holiday,13,20.08,1.5444965771863701,5.2
683519,29,5,2,Nachos,8,Silver,10,Non-holiday,15,21.25,1.4165722285180988,3.5
502118,12,5,3,Hotdog,25,Gold,9,Non-holiday,10,22.31,2.2307769223077694,5.0
881328,56,3,2,Popcorn,91,Silver,4,Holiday,9,30.22,3.357404732807466,4.9
149720,12,5,2,Popcorn,11,None,1,Holiday,7,21.19,3.026710469932867,6.1
475921,38,5,3,None,43,Silver,1,Non-holiday,10,23.37,2.3367663233676637,6.4
797717,48,3,2,Popcorn,29,Silver,8,Non-holiday,5,24.72,4.943011397720455,3.5
573820,37,5,2,Popcorn,87,Platinum,1,Holiday,10,21.64,2.1637836216378363,4.1
829230,44,3,1,Nachos,33,None,7,Non-holiday,11,20.37,1.8516498500136354,4.4
166945,37,3,1,Popcorn,36,Platinum,8,Holiday,12,12.54,1.0449129239230064,6.2
920495,15,5,2,Nachos,67,Gold,1,Non-holiday,10,20.44,2.0437956204379564,5.0
554107,9,3,1,None,93,Gold,4,Non-holiday,12,19.08,1.5898675110407465,7.4
949988,15,10,0,Hotdog,35,Platinum,1,Non-holiday,8,23.73,2.9658792650918637,2.1
292922,14,3,3,Popcorn,75,None,4,Non-holiday,7,11.45,1.6354806456220539,9.4
181004,51,3,4,None,89,None,3,Holiday,16,20.36,1.2724204737203924,6.9
427959,40,10,2,Popcorn,56,None,6,Non-holiday,12,15.21,1.26739438380135,4.0
692822,59,3,1,Hotdog,47,None,9,Holiday,10,22.25,2.2247775222477753,5.4
141558,9,5,4,Popcorn,66,None,3,Non-holiday,8,25.97,3.2458442694663168,5.1
782117,48,10,2,Nachos,0,Silver,2,Non-holiday,9,28.76,3.195200533274081,4.1
265549,54,3,3,None,44,Gold,2,Non-holiday,8,20.93,2.6159230096237973,4.8
336211,48,3,4,Popcorn,59,None,3,Non-holiday,3,16.5,5.498167277574142,4.2
241962,46,5,3,Nachos,88,Gold,6,Holiday,6,19.55,3.2577903682719547,3.2
193947,40,5,3,Popcorn,83,None,7,Holiday,14,16.85,1.2034854653239055,4.2
150803,46,10,2,Hotdog,76,None,9,Non-holiday,12,20.89,1.7406882759770022,7.7
703164,54,5,1,Popcorn,25,Gold,10,Non-holiday,7,14.45,2.063990858448793,3.0
601506,17,5,3,Popcorn,93,None,8,Holiday,8,23.59,2.9483814523184604,5.3
629813,59,3,3,Popcorn,17,Silver,1,Non-holiday,8,16.2,2.0247469066366706,7.5
149064,40,5,2,Popcorn,24,Silver,9,Holiday,13,20.01,1.5391123759710794,5.0
585911,20,5,1,Nachos,45,Platinum,8,Non-holiday,13,29.86,2.29674640412276,2.7
814163,41,3,1,Popcorn,4,Silver,2,Non-holiday,14,22.4,1.5998857224483964,3.5
297692,24,3,3,Popcorn,100,None,2,Non-holiday,6,26.26,4.375937343776037,6.0
369995,22,5,3,Popcorn,30,Gold,1,Non-holiday,14,14.27,1.0192129133633312,5.5
351508,41,10,1,Popcorn,86,Silver,5,Holiday,7,24.34,3.4766461934009425,8.8
672204,23,3,1,Popcorn,6,None,10,Holiday,15,21.57,1.4379041397240184,4.7
504913,47,3,4,Popcorn,62,Silver,9,Holiday,11,13.52,1.2289791837105717,5.0
964245,11,5,2,Popcorn,76,None,6,Holiday,10,26.26,2.6257374262573747,1.9
330146,15,3,3,Nachos,60,Silver,1,Non-holiday,12,21.53,1.7940171652362304,3.5
224423,8,5,3,Popcorn,31,None,2,Non-holiday,7,15.03,2.1468361662619624,7.1
425635,7,3,2,Popcorn,80,None,2,Holiday,7,22.66,3.2366804742179687,2.5
301876,25,3,3,Popcorn,55,Gold,2,Non-holiday,10,27.84,2.7837216278372163,2.5
483135,28,3,4,None,20,Gold,4,Non-holiday,14,26.01,1.8577244482536963,3.7
279509,41,5,3,Popcorn,25,None,7,Holiday,14,11.21,0.80065709592172,7.7
414281,42,5,0,Nachos,80,None,8,Non-holiday,11,24.0,2.18161985274066,3.8
921615,54,5,2,Nachos,78,None,5,Holiday,12,23.05,1.920673277226898,5.2
852335,57,3,1,None,32,None,5,Non-holiday,8,24.9,3.112110986126734,3.9
485702,28,10,3,None,48,None,5,Non-holiday,8,23.49,2.935883014623172,5.9
104416,35,5,2,Nachos,69,Silver,4,Holiday,8,19.14,2.3922009748781403,5.8
155361,44,5,1,None,11,None,3,Non-holiday,10,24.8,2.4797520247975204,4.0
553883,51,10,2,Popcorn,85,None,5,Non-holiday,6,15.13,2.5212464589235126,0.5
178980,27,5,2,Popcorn,85,None,2,Holiday,11,23.64,2.1488955549495503,1.5
765272,36,3,3,Hotdog,99,None,7,Non-holiday,9,31.02,3.446283746250417,6.1
639634,33,3,2,None,31,None,2,Holiday,12,30.17,2.513957170235814,1.3
405421,28,3,3,Hotdog,95,None,2,Non-holiday,12,19.78,1.6481959836680278,6.7
280169,52,5,2,Popcorn,62,Gold,6,Holiday,12,22.81,1.900674943754687,5.2
316150,43,3,2,Popcorn,79,Silver,6,Holiday,7,12.69,1.812598200257106,4.4
324060,27,3,2,Nachos,66,Silver,10,Non-holiday,10,24.78,2.4777522247775225,5.0
696500,5,5,3,Popcorn,36,None,10,Non-holiday,14,15.84,1.1313477608742233,6.7
382597,25,3,2,Popcorn,19,None,10,Holiday,12,28.87,2.4056328639280062,3.3
921382,51,5,4,Nachos,60,None,6,Non-holiday,12,20.31,1.6923589700858261,6.2
154555,8,10,1,Nachos,36,None,4,Non-holiday,14,24.18,1.7270194986072425,5.3
920576,41,5,2,Popcorn,32,None,2,Non-holiday,17,27.07,1.5922592788659489,7.8
792039,43,5,1,Nachos,19,Platinum,6,Non-holiday,5,21.77,4.353129374125174,5.4
970134,43,5,2,None,27,Silver,2,Non-holiday,11,9.6,0.872647941096264,9.4
827574,47,5,3,Hotdog,14,None,10,Holiday,19,20.03,1.0541550444713437,5.4
364020,46,10,2,Popcorn,7,Silver,3,Holiday,10,16.97,1.6968303169683032,1.6
963704,31,10,1,Nachos,57,Gold,1,Non-holiday,5,17.55,3.5092981403719254,4.1
859863,4,5,3,Nachos,11,Gold,6,Non-holiday,11,15.38,1.3980547222979731,3.2
198150,40,3,3,Popcorn,22,Platinum,7,Holiday,14,25.32,1.8084422541247054,2.2
606840,14,3,2,None,42,Silver,6,Non-holiday,17,13.93,0.8193635668490088,2.8
995991,26,3,2,Popcorn,6,Silver,1,Non-holiday,11,25.82,2.34705935824016,3.4
895668,44,5,4,Hotdog,96,Silver,5,Non-holiday,5,27.16,5.4309138172365525,6.5
240756,16,10,1,Popcorn,3,Gold,5,Holiday,9,23.1,2.5663815131652044,3.8
755906,24,5,2,Popcorn,46,None,10,Non-holiday,10,23.75,2.3747625237476253,5.5
126222,2,5,1,Nachos,11,Silver,3,Non-holiday,11,31.69,2.8806472138896466,3.4
577896,6,3,1,Popcorn,5,None,3,Non-holiday,10,17.03,1.7028297170282973,6.6
611956,57,5,2,Hotdog,5,None,4,Non-holiday,13,23.68,1.8213983539727714,2.1
637880,27,3,3,Popcorn,96,Silver,2,Non-holiday,12,11.85,0.9874177151904008,9.5
181610,57,5,3,Popcorn,34,None,9,Non-holiday,9,18.23,2.025330518831241,4.0
923007,58,3,1,Popcorn,14,Silver,7,Non-holiday,12,23.88,1.9898341804849595,4.4
328114,16,10,1,Popcorn,59,Silver,5,Holiday,15,21.34,1.4225718285447637,4.7
413920,56,3,4,Popcorn,11,None,7,Non-holiday,10,25.67,2.5667433256674337,6.9
797827,51,5,2,Popcorn,99,Silver,2,Holiday,10,14.4,1.4398560143985604,3.3
340569,24,10,3,Nachos,77,None,8,Non-holiday,8,13.97,1.7460317460317463,8.1
412375,5,3,1,Popcorn,34,Gold,10,Holiday,15,18.2,1.2132524498366775,7.0
782975,9,5,3,Popcorn,70,Silver,1,Holiday,6,16.27,2.711214797533744,3.3
675504,39,5,2,Hotdog,61,Platinum,10,Non-holiday,4,17.64,4.4088977755561105,5.3
761802,18,5,5,Popcorn,25,Silver,1,Non-holiday,10,17.25,1.7248275172482752,9.0
885457,14,10,1,Hotdog,77,Silver,9,Holiday,10,28.87,2.8867113288671136,1.8
152020,55,5,2,Nachos,33,None,9,Non-holiday,9,20.69,2.298633485168315,3.8
691378,55,3,0,None,80,None,1,Non-holiday,11,24.22,2.201618034724116,6.6
342674,11,3,4,Popcorn,18,Gold,8,Holiday,10,17.93,1.7928207179282072,4.2
823343,18,10,1,Popcorn,66,Silver,5,Non-holiday,7,17.21,2.458220254249393,4.6
382795,5,5,3,Hotdog,67,Platinum,2,Holiday,11,18.67,1.6971184437778386,5.6
637836,33,5,2,Hotdog,27,None,6,Non-holiday,13,24.17,1.8590877624798094,1.5
672325,34,3,3,Popcorn,31,Silver,10,Non-holiday,9,23.44,2.6041550938784583,5.6
616687,20,10,3,Popcorn,33,Platinum,1,Non-holiday,8,15.34,1.917260342457193,1.9
442793,35,5,2,Hotdog,12,Silver,7,Non-holiday,13,13.21,1.016075686485655,6.6
528044,47,5,1,Hotdog,96,Platinum,3,Non-holiday,9,21.16,2.3508499055660486,1.8
985770,18,5,0,Popcorn,36,None,7,Non-holiday,10,17.78,1.7778222177782224,4.6
179073,44,3,2,None,25,Gold,10,Holiday,16,26.37,1.648021998625086,2.8
110795,47,10,2,Hotdog,91,Gold,6,Non-holiday,14,23.42,1.6727376615956004,4.1
163562,4,5,2,Popcorn,49,Silver,9,Holiday,10,12.12,1.211878812118788,5.5
175140,34,3,2,Nachos,66,Gold,3,Non-holiday,10,18.24,1.8238176182381762,8.6
693412,3,10,2,Popcorn,92,None,5,Non-holiday,10,19.71,1.9708029197080295,8.4
358896,25,5,2,Hotdog,35,Silver,8,Holiday,9,29.65,3.2940784357293635,5.0
431419,20,5,4,Popcorn,36,Silver,8,Non-holiday,11,16.62,1.5107717480229073,6.6
361896,28,5,3,Hotdog,42,Silver,2,Non-holiday,8,22.24,2.779652543432071,4.5
176357,10,5,3,Popcorn,8,Silver,5,Holiday,20,15.51,0.775461226938653,2.9
795790,58,10,3,Popcorn,21,Silver,6,Non-holiday,6,19.24,3.206132311281453,6.5
615899,23,3,3,Popcorn,34,None,3,Holiday,11,21.99,1.9989091900736295,2.7
946731,59,3,3,Nachos,64,Platinum,5,Non-holiday,12,22.2,1.849845846179485,8.9
287642,1,5,2,Popcorn,90,None,3,Holiday,16,17.79,1.1118055121554902,5.5
998317,10,10,3,Popcorn,91,Silver,1,Non-holiday,8,34.64,4.329458817647795,7.4
218282,11,5,1,None,10,None,10,Holiday,14,20.07,1.4334690379258626,6.1
244028,32,3,3,None,88,Silver,4,Non-holiday,13,20.96,1.6121836781786019,5.4
700089,4,5,1,Hotdog,35,None,3,Non-holiday,6,12.62,2.1029828361939673,5.7
740017,43,3,2,Popcorn,3,Silver,7,Non-holiday,12,26.36,2.19648362636447,3.0
344275,13,5,3,Popcorn,18,None,1,Non-holiday,10,17.07,1.7068293170682933,5.5
124037,16,3,3,Popcorn,0,None,7,Non-holiday,17,20.4,1.1999294159167107,4.3
569252,30,10,0,Nachos,99,Silver,7,Holiday,7,19.51,2.786744750749893,8.2
742105,8,3,2,Popcorn,12,None,8,Non-holiday,7,11.67,1.6669047278960147,3.8
905828,29,3,3,Nachos,30,Silver,8,Non-holiday,11,21.85,1.986183074265976,7.5
758277,29,10,1,Hotdog,76,Platinum,9,Non-holiday,14,15.49,1.1063495464609672,5.1
390729,4,5,2,Nachos,25,None,5,Holiday,9,17.7,1.966448172425286,5.8
921272,37,5,3,Hotdog,63,Silver,4,Non-holiday,12,22.83,1.9023414715440379,5.8
598580,46,3,3,Hotdog,61,Gold,4,Holiday,15,15.22,1.0145990267315512,4.1
188398,17,3,3,Popcorn,74,None,4,Non-holiday,13,26.61,2.0467656334128144,7.2
676118,5,5,1,Popcorn,84,Silver,5,Holiday,11,23.79,2.1625306790291794,3.2
466899,4,10,2,Popcorn,72,Silver,7,Non-holiday,15,19.7,1.3132457836144258,4.9
347985,5,10,1,Popcorn,80,Silver,8,Non-holiday,13,27.32,2.1013768171679104,4.9
594770,40,5,2,Nachos,16,Silver,10,Non-holiday,7,26.08,3.725182116840451,8.1
163516,1,3,0,Popcorn,11,Gold,8,Non-holiday,3,25.43,8.473842052649116,5.8
937943,27,3,0,Popcorn,96,Gold,10,Non-holiday,11,19.7,1.7907462957912916,4.1
984268,30,3,2,Hotdog,24,Platinum,9,Non-holiday,8,15.79,1.9735033120859893,8.0
522823,42,3,3,Popcorn,79,Gold,7,Non-holiday,5,11.22,2.2435512897420518,5.4
746500,12,3,2,Popcorn,44,None,8,Non-holiday,6,14.75,2.4579236793867687,6.5
834279,43,10,3,Nachos,9,Silver,8,Non-holiday,8,24.53,3.065866766654169,3.4
129579,31,3,1,Hotdog,32,Platinum,4,Non-holiday,4,18.06,4.51387153211697,1.6
839167,32,3,2,None,7,Silver,2,Holiday,12,19.42,1.6181984834597118,9.0
840717,40,3,1,Popcorn,10,Platinum,9,Non-holiday,9,23.71,2.634151760915454,5.7
586491,30,5,0,Popcorn,58,Silver,9,Holiday,15,23.66,1.5772281847876808,7.5
468641,24,3,0,Popcorn,79,Silver,4,Holiday,8,22.75,2.8433945756780403,2.9
551341,15,3,2,Popcorn,80,None,5,Non-holiday,11,21.67,1.969820925370421,4.3
968414,44,3,1,Nachos,28,Gold,3,Non-holiday,9,24.04,2.670814353960671,2.3
918430,1,3,2,Popcorn,91,Silver,5,Holiday,10,21.86,2.1857814218578144,2.6
401554,45,5,3,Popcorn,67,None,6,Holiday,8,23.13,2.890888638920135,3.1
961384,44,3,1,Popcorn,37,None,4,Holiday,8,16.36,2.0447444069491314,6.6
778770,28,10,3,None,92,Gold,2,Non-holiday,8,17.27,2.158480189976253,2.6
668835,38,3,3,Popcorn,20,None,7,Non-holiday,11,17.66,1.6053086083083357,5.5
506639,19,5,1,Popcorn,76,Platinum,7,Non-holiday,13,22.68,1.7444811937543268,3.3
702496,42,3,4,Popcorn,26,Silver,6,Holiday,14,10.11,0.7220912791943432,5.3
406968,22,5,2,Nachos,34,Silver,3,Holiday,13,21.91,1.6852549803861243,1.9
595546,50,3,2,Popcorn,76,Gold,4,Non-holiday,14,23.46,1.675594600385687,1.2
968611,28,3,2,Popcorn,47,Silver,6,Non-holiday,8,27.7,3.462067241594801,8.8
257018,40,10,2,Popcorn,41,None,10,Non-holiday,5,28.06,5.6108778244351125,4.9
919158,27,3,3,Popcorn,15,Silver,8,Non-holiday,13,19.19,1.4760403045919546,6.7
620035,2,5,2,Hotdog,93,Silver,10,Non-holiday,2,19.48,9.735132433783109,4.8
304464,35,3,2,Popcorn,42,Gold,2,Non-holiday,9,19.82,2.201977558049106,7.6
616597,29,10,3,Nachos,63,Silver,6,Holiday,12,26.59,2.2156486959420048,8.3
440890,29,5,3,Nachos,97,Silver,6,Non-holiday,10,16.26,1.6258374162583744,4.1
987716,44,3,3,Nachos,65,Silver,1,Non-holiday,13,24.28,1.8675486501038383,7.9
255237,25,5,2,Nachos,43,Silver,3,Non-holiday,17,16.99,0.9993529792365153,3.2
146612,59,10,3,Hotdog,11,Gold,2,Non-holiday,5,27.31,5.460907818436312,7.2
458037,40,3,2,None,20,Silver,8,Non-holiday,13,18.21,1.4006614875778787,6.4
468633,25,5,4,Popcorn,12,Gold,8,Non-holiday,7,25.65,3.6637623196686184,2.3
993825,59,5,3,Popcorn,30,Silver,6,Non-holiday,12,20.21,1.684026331139072,4.5
610690,56,10,1,Hotdog,4,None,2,Non-holiday,7,15.22,2.173975146407656,2.3
546601,14,5,2,Hotdog,75,None,5,Holiday,11,20.99,1.9080083628761022,5.9
269497,45,3,2,Hotdog,82,Gold,3,Non-holiday,6,18.0,2.9995000833194467,4.9
932781,46,3,2,None,40,Silver,9,Non-holiday,8,24.72,3.0896137982752157,5.7
287844,17,5,2,Nachos,24,Silver,5,Holiday,7,18.38,2.6253392372518207,2.3
322087,9,3,2,Popcorn,96,None,4,Non-holiday,7,13.88,1.9825739180117126,3.7
700106,12,3,0,Popcorn,97,Platinum,7,Non-holiday,14,20.37,1.4548960788515108,6.0
719715,1,5,2,Hotdog,45,Platinum,4,Non-holiday,5,19.81,3.96120775844831,4.3
516450,1,3,3,Hotdog,60,Gold,7,Non-holiday,7,14.96,2.1368375946293385,5.6
635182,17,3,2,Popcorn,15,None,4,Holiday,13,8.47,0.651488347050227,7.2
336065,28,3,2,Popcorn,55,Silver,7,Holiday,14,26.65,1.903435468895079,5.9
364042,5,3,3,Popcorn,35,None,7,Holiday,14,14.15,1.010642096993072,2.0
117979,22,5,1,Nachos,39,None,8,Non-holiday,13,17.73,1.3637412506730253,4.4
393990,19,5,2,Popcorn,27,None,2,Non-holiday,10,14.83,1.4828517148285172,6.9
537424,11,5,3,Popcorn,39,Silver,2,Non-holiday,7,18.98,2.711041279817169,3.7
437964,37,10,4,Hotdog,53,Silver,4,Holiday,7,23.68,3.38237394657906,6.6
338319,23,5,1,None,81,Silver,9,Non-holiday,9,13.07,1.4520608821242085,7.3
528026,41,5,3,Popcorn,33,None,10,Holiday,14,30.69,2.191986286693808,6.7
574172,33,3,3,None,83,Gold,9,Non-holiday,6,26.2,4.365939010164972,2.0
206352,46,3,2,Hotdog,26,Silver,2,Holiday,13,19.44,1.4952695946465657,4.6
669059,10,10,0,Nachos,34,None,5,Holiday,9,24.32,2.701922008665704,6.1
545903,12,5,3,Popcorn,75,Silver,7,Non-holiday,5,14.33,2.8654269146170765,3.8
541283,12,3,1,Popcorn,54,Platinum,8,Non-holiday,10,16.07,1.6068393160683934,7.2
275180,31,3,2,Popcorn,32,None,7,Non-holiday,6,24.95,4.157640393267789,6.6
211664,4,5,1,None,90,Platinum,8,Non-holiday,8,20.45,2.5559305086864144,5.5
136786,15,10,2,Popcorn,7,Silver,8,Non-holiday,10,16.24,1.623837616238376,3.5
382937,6,5,4,Nachos,74,Gold,1,Non-holiday,8,26.07,3.258342707161605,2.3
153148,24,10,2,Hotdog,11,Silver,5,Holiday,8,18.95,2.368453943257093,4.0
373594,21,10,4,Hotdog,82,Gold,1,Non-holiday,9,17.04,1.8931229863348518,3.2
679543,12,3,3,Nachos,3,Silver,5,Non-holiday,9,16.4,1.822019775580491,6.8
617677,25,10,1,None,92,Gold,2,Non-holiday,11,27.05,2.458867375693119,7.3
187297,31,5,4,None,36,None,2,Holiday,8,18.29,2.2859642544681917,6.2
491666,18,3,2,Hotdog,82,Platinum,3,Non-holiday,9,15.19,1.6875902677480281,4.1
218209,58,3,2,Nachos,1,Silver,10,Non-holiday,4,20.25,5.061234691327168,3.0
145586,31,3,1,Nachos,8,None,7,Non-holiday,11,21.63,1.9661848922825198,4.8
871824,32,3,1,None,65,Gold,10,Holiday,11,24.27,2.2061630760839925,4.7
750747,45,3,1,Popcorn,14,None,5,Non-holiday,10,25.93,2.5927407259274076,1.0
442230,46,5,4,Hotdog,74,Platinum,1,Non-holiday,10,27.51,2.7507249275072496,0.4
172683,3,10,3,Hotdog,18,None,5,Holiday,9,17.84,1.9820019997778027,4.2
777625,49,5,1,Hotdog,24,Silver,3,Non-holiday,8,30.97,3.8707661542307212,3.0
124566,48,3,2,Nachos,46,None,6,Holiday,13,28.55,2.195984924236597,9.0
536201,53,3,2,Hotdog,49,None,4,Holiday,9,15.6,1.7331407621375403,0.3
718974,29,3,1,Popcorn,52,None,7,Non-holiday,8,20.5,2.5621797275340583,5.4
591996,6,5,2,Nachos,58,Platinum,6,Non-holiday,7,18.0,2.571061276960434,4.5
302959,52,5,1,Popcorn,56,Platinum,3,Non-holiday,10,25.05,2.5047495250474956,4.4
677881,25,10,2,Popcorn,30,Gold,8,Holiday,9,17.76,1.9731140984335076,7.5
158990,38,5,3,Nachos,90,None,4,Non-holiday,8,13.64,1.7047869016372956,8.0
238658,18,3,3,Popcorn,56,None,10,Non-holiday,8,11.69,1.4610673665791776,2.1
372744,9,3,4,Popcorn,42,Silver,6,Non-holiday,14,15.74,1.1242054138990072,2.3
785371,54,5,0,Nachos,12,None,8,Non-holiday,11,17.59,1.5989455504045087,4.1
286235,41,3,2,Hotdog,79,Gold,10,Holiday,9,25.95,2.8830129985557162,6.3
382767,51,5,2,Popcorn,81,None,8,Non-holiday,13,29.93,2.302130605338051,6.3
210985,23,3,4,Hotdog,27,Gold,5,Non-holiday,8,18.77,2.3459567554055742,2.8
774878,6,3,3,Popcorn,0,Silver,6,Non-holiday,5,9.67,1.933613277344531,7.0
617070,58,5,3,Popcorn,16,Gold,10,Holiday,13,24.96,1.9198523190523806,4.9
